mlid,firstname,surname,party,PublicWhip URL
41744,John,[Missing last name for 41744],Lab,https://www.publicwhip.org.uk/mp.php?mpid=41744
41707,Diane,Abbott,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41707
42461,Diane,Abbott,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42461
41713,Debbie,Abrahams,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41713
42497,Debbie,Abrahams,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42497
41699,Nigel,Adams,Con,https://www.publicwhip.org.uk/mp.php?mpid=41699
42560,Nigel,Adams,Con,https://www.publicwhip.org.uk/mp.php?mpid=42560
41725,Bim,Afolami,Con,https://www.publicwhip.org.uk/mp.php?mpid=41725
42559,Bim,Afolami,Con,https://www.publicwhip.org.uk/mp.php?mpid=42559
41732,Adam,Afriyie,Con,https://www.publicwhip.org.uk/mp.php?mpid=41732
42528,Adam,Afriyie,Con,https://www.publicwhip.org.uk/mp.php?mpid=42528
42205,Nickie,Aiken,Con,https://www.publicwhip.org.uk/mp.php?mpid=42205
42000,Peter,Aldous,Con,https://www.publicwhip.org.uk/mp.php?mpid=42000
42611,Peter,Aldous,Con,https://www.publicwhip.org.uk/mp.php?mpid=42611
41682,Heidi,Alexander,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41682
41750,Rushanara,Ali,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41750
42597,Rushanara,Ali,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42597
42503,Tahir,Ali,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42503
41701,Lucy,Allan,Con,https://www.publicwhip.org.uk/mp.php?mpid=41701
42202,Lucy,Allan,Con,https://www.publicwhip.org.uk/mp.php?mpid=42202
41534,Heidi,Allen,Con,https://www.publicwhip.org.uk/mp.php?mpid=41534
42040,Heidi,Allen,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42040
41400,Rosena,Allin-Khan,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41400
42250,Rosena,Allin-Khan,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42250
42001,Mike,Amesbury,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42001
42437,Mike,Amesbury,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42437
41522,David,Amess,Con,https://www.publicwhip.org.uk/mp.php?mpid=41522
42137,David,Amess,Con,https://www.publicwhip.org.uk/mp.php?mpid=42137
42183,Fleur,Anderson,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42183
42525,Lee,Anderson,Con,https://www.publicwhip.org.uk/mp.php?mpid=42525
42210,Stuart,Anderson,Con,https://www.publicwhip.org.uk/mp.php?mpid=42210
41931,Stuart,Andrew,Con,https://www.publicwhip.org.uk/mp.php?mpid=41931
42508,Stuart,Andrew,Con,https://www.publicwhip.org.uk/mp.php?mpid=42508
42229,Caroline,Ansell,Con,https://www.publicwhip.org.uk/mp.php?mpid=42229
41564,Tonia,Antoniazzi,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41564
42314,Tonia,Antoniazzi,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42314
41790,Edward,Argar,Con,https://www.publicwhip.org.uk/mp.php?mpid=41790
42653,Edward,Argar,Con,https://www.publicwhip.org.uk/mp.php?mpid=42653
41633,Jon,Ashworth,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41633
42424,Jon,Ashworth,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42424
42179,Sarah,Atherton,Con,https://www.publicwhip.org.uk/mp.php?mpid=42179
41708,Victoria,Atkins,Con,https://www.publicwhip.org.uk/mp.php?mpid=41708
42348,Victoria,Atkins,Con,https://www.publicwhip.org.uk/mp.php?mpid=42348
41816,Ian,Austin,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41816
42043,Ian,Austin,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42043
42498,Gareth,Bacon,Con,https://www.publicwhip.org.uk/mp.php?mpid=42498
41419,Richard,Bacon,Con,https://www.publicwhip.org.uk/mp.php?mpid=41419
42494,Richard,Bacon,Con,https://www.publicwhip.org.uk/mp.php?mpid=42494
41945,Kemi,Badenoch,Con,https://www.publicwhip.org.uk/mp.php?mpid=41945
42180,Kemi,Badenoch,Con,https://www.publicwhip.org.uk/mp.php?mpid=42180
41435,Adrian,Bailey,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41435
42185,Shaun,Bailey,Con,https://www.publicwhip.org.uk/mp.php?mpid=42185
42284,Siobhan,Baillie,Con,https://www.publicwhip.org.uk/mp.php?mpid=42284
42303,Duncan,Baker,Con,https://www.publicwhip.org.uk/mp.php?mpid=42303
41512,Steven,Baker,Con,https://www.publicwhip.org.uk/mp.php?mpid=41512
42107,Steven,Baker,Con,https://www.publicwhip.org.uk/mp.php?mpid=42107
41561,Harriett,Baldwin,Con,https://www.publicwhip.org.uk/mp.php?mpid=41561
42434,Harriett,Baldwin,Con,https://www.publicwhip.org.uk/mp.php?mpid=42434
41906,Steve,Barclay,Con,https://www.publicwhip.org.uk/mp.php?mpid=41906
42474,Steve,Barclay,Con,https://www.publicwhip.org.uk/mp.php?mpid=42474
41694,Hannah,Bardell,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41694
42403,Hannah,Bardell,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42403
42213,Paula,Barker,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42213
41381,John,Baron,Con,https://www.publicwhip.org.uk/mp.php?mpid=41381
42188,John,Baron,Con,https://www.publicwhip.org.uk/mp.php?mpid=42188
41940,Kevin,Barron,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41940
42124,Simon,Baynes,Con,https://www.publicwhip.org.uk/mp.php?mpid=42124
41526,Guto,Bebb,Con,https://www.publicwhip.org.uk/mp.php?mpid=41526
42068,Guto,Bebb,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42068
41811,Margaret,Beckett,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41811
42553,Margaret,Beckett,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42553
42655,Apsana,Begum,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42655
42666,Aaron,Bell,Con,https://www.publicwhip.org.uk/mp.php?mpid=42666
41915,Henry,Bellingham,Con,https://www.publicwhip.org.uk/mp.php?mpid=41915
41726,Hilary,Benn,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41726
42275,Hilary,Benn,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42275
42127,Scott,Benton,Con,https://www.publicwhip.org.uk/mp.php?mpid=42127
41570,Richard,Benyon,Con,https://www.publicwhip.org.uk/mp.php?mpid=41570
42063,Richard,Benyon,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42063
41711,Paul,Beresford,Con,https://www.publicwhip.org.uk/mp.php?mpid=41711
42589,Paul,Beresford,Con,https://www.publicwhip.org.uk/mp.php?mpid=42589
41519,Luciana,Berger,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41519
42032,Luciana,Berger,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42032
41939,Jake,Berry,Con,https://www.publicwhip.org.uk/mp.php?mpid=41939
42612,Jake,Berry,Con,https://www.publicwhip.org.uk/mp.php?mpid=42612
41573,Clive,Betts,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41573
42363,Clive,Betts,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42363
42311,Saqib,Bhatti,Con,https://www.publicwhip.org.uk/mp.php?mpid=42311
41446,Mhairi,Black,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41446
42136,Mhairi,Black,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42136
41938,Ian,Blackford,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41938
42702,Ian,Blackford,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42702
41857,Bob,Blackman,Con,https://www.publicwhip.org.uk/mp.php?mpid=41857
42334,Bob,Blackman,Con,https://www.publicwhip.org.uk/mp.php?mpid=42334
41514,Kirsty,Blackman,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41514
42381,Kirsty,Blackman,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42381
41597,Roberta,Blackman-Woods,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41597
42634,Olivia,Blake,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42634
41948,Paul,Blomfield,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41948
42588,Paul,Blomfield,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42588
41685,Crispin,Blunt,Con,https://www.publicwhip.org.uk/mp.php?mpid=41685
42291,Crispin,Blunt,Con,https://www.publicwhip.org.uk/mp.php?mpid=42291
41849,Nicholas,Boles,Con,https://www.publicwhip.org.uk/mp.php?mpid=41849
42044,Nicholas,Boles,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42044
41509,Peter,Bone,Con,https://www.publicwhip.org.uk/mp.php?mpid=41509
42209,Peter,Bone,Con,https://www.publicwhip.org.uk/mp.php?mpid=42209
42359,Steven,Bonnar,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42359
42013,Peter,Bottomley,Con,https://www.publicwhip.org.uk/mp.php?mpid=42013
42690,Peter,Bottomley,Con,https://www.publicwhip.org.uk/mp.php?mpid=42690
42004,Andrew,Bowie,Con,https://www.publicwhip.org.uk/mp.php?mpid=42004
42710,Andrew,Bowie,Con,https://www.publicwhip.org.uk/mp.php?mpid=42710
41745,Tracy,Brabin,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41745
42641,Tracy,Brabin,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42641
41889,Ben,Bradley,Con,https://www.publicwhip.org.uk/mp.php?mpid=41889
42391,Ben,Bradley,Con,https://www.publicwhip.org.uk/mp.php?mpid=42391
41657,Karen,Bradley,Con,https://www.publicwhip.org.uk/mp.php?mpid=41657
42562,Karen,Bradley,Con,https://www.publicwhip.org.uk/mp.php?mpid=42562
41838,Ben,Bradshaw,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41838
42570,Ben,Bradshaw,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42570
41734,Graham,Brady,Con,https://www.publicwhip.org.uk/mp.php?mpid=41734
42629,Graham,Brady,Con,https://www.publicwhip.org.uk/mp.php?mpid=42629
41785,Tom,Brake,LDem,https://www.publicwhip.org.uk/mp.php?mpid=41785
41442,Suella,Braverman,Con,https://www.publicwhip.org.uk/mp.php?mpid=41442
42115,Suella,Braverman,Con,https://www.publicwhip.org.uk/mp.php?mpid=42115
41783,Kevin,Brennan,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41783
42614,Kevin,Brennan,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42614
41977,Jack,Brereton,Con,https://www.publicwhip.org.uk/mp.php?mpid=41977
42548,Jack,Brereton,Con,https://www.publicwhip.org.uk/mp.php?mpid=42548
41478,Andrew,Bridgen,Con,https://www.publicwhip.org.uk/mp.php?mpid=41478
42450,Andrew,Bridgen,Con,https://www.publicwhip.org.uk/mp.php?mpid=42450
42010,Steve,Brine,Con,https://www.publicwhip.org.uk/mp.php?mpid=42010
42072,Steve,Brine,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42072
42694,Steve,Brine,Con,https://www.publicwhip.org.uk/mp.php?mpid=42694
42103,Paul,Bristow,Con,https://www.publicwhip.org.uk/mp.php?mpid=42103
42430,Sara,Britcliffe,Con,https://www.publicwhip.org.uk/mp.php?mpid=42430
41827,Deidre,Brock,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41827
42649,Deidre,Brock,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42649
41920,James,Brokenshire,Con,https://www.publicwhip.org.uk/mp.php?mpid=41920
42400,James,Brokenshire,Con,https://www.publicwhip.org.uk/mp.php?mpid=42400
41405,Alan,Brown,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41405
42358,Alan,Brown,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42358
42005,Lyn,Brown,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42005
42357,Lyn,Brown,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42357
41374,Nick,Brown,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41374
42082,Nick,Brown,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42082
42318,Anthony,Browne,Con,https://www.publicwhip.org.uk/mp.php?mpid=42318
41800,Fiona,Bruce,Con,https://www.publicwhip.org.uk/mp.php?mpid=41800
42659,Fiona,Bruce,Con,https://www.publicwhip.org.uk/mp.php?mpid=42659
41507,Chris,Bryant,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41507
42156,Chris,Bryant,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42156
42512,Felicity,Buchan,Con,https://www.publicwhip.org.uk/mp.php?mpid=42512
41536,Karen,Buck,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41536
42282,Karen,Buck,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42282
41394,Robert,Buckland,Con,https://www.publicwhip.org.uk/mp.php?mpid=41394
42148,Robert,Buckland,Con,https://www.publicwhip.org.uk/mp.php?mpid=42148
41584,Richard,Burden,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41584
41722,Alex,Burghart,Con,https://www.publicwhip.org.uk/mp.php?mpid=41722
42399,Alex,Burghart,Con,https://www.publicwhip.org.uk/mp.php?mpid=42399
41876,Richard,Burgon,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41876
42444,Richard,Burgon,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42444
41762,Conor,Burns,Con,https://www.publicwhip.org.uk/mp.php?mpid=41762
42600,Conor,Burns,Con,https://www.publicwhip.org.uk/mp.php?mpid=42600
41905,Alistair,Burt,Con,https://www.publicwhip.org.uk/mp.php?mpid=41905
42060,Alistair,Burt,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42060
41766,Dawn,Butler,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41766
42535,Dawn,Butler,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42535
42530,Rob,Butler,Con,https://www.publicwhip.org.uk/mp.php?mpid=42530
42195,Ian,Byrne,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42195
41720,Liam,Byrne,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41720
42411,Liam,Byrne,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42411
41609,Vincent,Cable,LDem,https://www.publicwhip.org.uk/mp.php?mpid=41609
41768,Ruth,Cadbury,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41768
42567,Ruth,Cadbury,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42567
41471,Alun,Cairns,Con,https://www.publicwhip.org.uk/mp.php?mpid=41471
42108,Alun,Cairns,Con,https://www.publicwhip.org.uk/mp.php?mpid=42108
42372,Amy,Callaghan,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42372
41462,Lisa,Cameron,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41462
42174,Lisa,Cameron,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42174
41421,Alan,Campbell,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41421
42119,Alan,Campbell,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42119
41463,Gregory,Campbell,DUP,https://www.publicwhip.org.uk/mp.php?mpid=41463
42241,Gregory,Campbell,DUP,https://www.publicwhip.org.uk/mp.php?mpid=42241
41759,Ronnie,Campbell,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41759
41620,Dan,Carden,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41620
42354,Dan,Carden,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42354
41922,Alistair,Carmichael,LDem,https://www.publicwhip.org.uk/mp.php?mpid=41922
42716,Alistair,Carmichael,LDem,https://www.publicwhip.org.uk/mp.php?mpid=42716
42487,Andy,Carter,Con,https://www.publicwhip.org.uk/mp.php?mpid=42487
41961,James,Cartlidge,Con,https://www.publicwhip.org.uk/mp.php?mpid=41961
42346,James,Cartlidge,Con,https://www.publicwhip.org.uk/mp.php?mpid=42346
41978,Bill,Cash,Con,https://www.publicwhip.org.uk/mp.php?mpid=41978
42577,Bill,Cash,Con,https://www.publicwhip.org.uk/mp.php?mpid=42577
42541,Miriam,Cates,Con,https://www.publicwhip.org.uk/mp.php?mpid=42541
41652,Maria,Caulfield,Con,https://www.publicwhip.org.uk/mp.php?mpid=41652
42644,Maria,Caulfield,Con,https://www.publicwhip.org.uk/mp.php?mpid=42644
41794,Alex,Chalk,Con,https://www.publicwhip.org.uk/mp.php?mpid=41794
42719,Alex,Chalk,Con,https://www.publicwhip.org.uk/mp.php?mpid=42719
42413,Wendy,Chamberlain,LDem,https://www.publicwhip.org.uk/mp.php?mpid=42413
41941,Sarah,Champion,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41941
42323,Sarah,Champion,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42323
41617,Douglas,Chapman,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41617
42537,Douglas,Chapman,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42537
41384,Jenny,Chapman,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41384
41835,Bambos,Charalambous,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41835
42540,Bambos,Charalambous,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42540
41829,Joanna,Cherry,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41829
42561,Joanna,Cherry,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42561
41846,Rehman,Chishti,Con,https://www.publicwhip.org.uk/mp.php?mpid=41846
42645,Rehman,Chishti,Con,https://www.publicwhip.org.uk/mp.php?mpid=42645
41498,Christopher,Chope,Con,https://www.publicwhip.org.uk/mp.php?mpid=41498
42695,Christopher,Chope,Con,https://www.publicwhip.org.uk/mp.php?mpid=42695
41778,Jo,Churchill,Con,https://www.publicwhip.org.uk/mp.php?mpid=41778
42480,Jo,Churchill,Con,https://www.publicwhip.org.uk/mp.php?mpid=42480
41848,Colin,Clark,Con,https://www.publicwhip.org.uk/mp.php?mpid=41848
42536,Feryal,Clark,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42536
41560,Greg,Clark,Con,https://www.publicwhip.org.uk/mp.php?mpid=41560
42065,Greg,Clark,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42065
42517,Greg,Clark,Con,https://www.publicwhip.org.uk/mp.php?mpid=42517
41491,Kenneth,Clarke,Con,https://www.publicwhip.org.uk/mp.php?mpid=41491
42055,Kenneth,Clarke,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42055
41710,Simon,Clarke,Con,https://www.publicwhip.org.uk/mp.php?mpid=41710
42233,Simon,Clarke,Con,https://www.publicwhip.org.uk/mp.php?mpid=42233
42566,Theo,Clarke,Con,https://www.publicwhip.org.uk/mp.php?mpid=42566
42367,Brendan,Clarke-Smith,Con,https://www.publicwhip.org.uk/mp.php?mpid=42367
42235,Chris,Clarkson,Con,https://www.publicwhip.org.uk/mp.php?mpid=42235
41765,James,Cleverly,Con,https://www.publicwhip.org.uk/mp.php?mpid=41765
42288,James,Cleverly,Con,https://www.publicwhip.org.uk/mp.php?mpid=42288
41638,Geoffrey,Clifton-Brown,Con,https://www.publicwhip.org.uk/mp.php?mpid=41638
42547,Geoffrey,Clifton-Brown,Con,https://www.publicwhip.org.uk/mp.php?mpid=42547
41517,Ann,Clwyd,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41517
41629,Vernon,Coaker,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41629
41974,Ann,Coffey,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41974
42033,Ann,Coffey,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42033
41673,Therese,Coffey,Con,https://www.publicwhip.org.uk/mp.php?mpid=41673
42709,Therese,Coffey,Con,https://www.publicwhip.org.uk/mp.php?mpid=42709
42633,Elliot,Colburn,Con,https://www.publicwhip.org.uk/mp.php?mpid=42633
41429,Damian,Collins,Con,https://www.publicwhip.org.uk/mp.php?mpid=41429
42142,Damian,Collins,Con,https://www.publicwhip.org.uk/mp.php?mpid=42142
42568,Daisy,Cooper,LDem,https://www.publicwhip.org.uk/mp.php?mpid=42568
41411,Julie,Cooper,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41411
42006,Rosie,Cooper,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42006
42258,Rosie,Cooper,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42258
41902,Yvette,Cooper,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41902
42426,Yvette,Cooper,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42426
41651,Jeremy,Corbyn,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41651
42300,Jeremy,Corbyn,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42300
41957,Alberto,Costa,Con,https://www.publicwhip.org.uk/mp.php?mpid=41957
42522,Alberto,Costa,Con,https://www.publicwhip.org.uk/mp.php?mpid=42522
42012,Robert,Courts,Con,https://www.publicwhip.org.uk/mp.php?mpid=42012
42293,Robert,Courts,Con,https://www.publicwhip.org.uk/mp.php?mpid=42293
42505,Claire,Coutinho,Con,https://www.publicwhip.org.uk/mp.php?mpid=42505
41502,Ronnie,Cowan,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41502
42184,Ronnie,Cowan,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42184
41988,Geoffrey,Cox,Con,https://www.publicwhip.org.uk/mp.php?mpid=41988
42723,Geoffrey,Cox,Con,https://www.publicwhip.org.uk/mp.php?mpid=42723
41747,Neil,Coyle,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41747
42490,Neil,Coyle,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42490
41930,Stephen,Crabb,Con,https://www.publicwhip.org.uk/mp.php?mpid=41930
42533,Stephen,Crabb,Con,https://www.publicwhip.org.uk/mp.php?mpid=42533
41528,David,Crausby,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41528
41619,Angela,Crawley,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41619
42144,Angela,Crawley,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42144
41993,Mary,Creagh,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41993
41549,Stella,Creasy,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41549
42105,Stella,Creasy,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42105
42298,Virginia,Crosbie,Con,https://www.publicwhip.org.uk/mp.php?mpid=42298
41791,Tracey,Crouch,Con,https://www.publicwhip.org.uk/mp.php?mpid=41791
42654,Tracey,Crouch,Con,https://www.publicwhip.org.uk/mp.php?mpid=42654
41661,Jon,Cruddas,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41661
42669,Jon,Cruddas,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42669
41653,John,Cryer,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41653
42113,John,Cryer,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42113
41676,Judith,Cummins,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41676
42607,Judith,Cummins,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42607
41395,Alex,Cunningham,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41395
42126,Alex,Cunningham,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42126
41542,Jim,Cunningham,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41542
42023,Janet,Daby,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42023
42255,Janet,Daby,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42255
41947,Nicholas,Dakin,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41947
42624,James,Daly,Con,https://www.publicwhip.org.uk/mp.php?mpid=42624
41873,Edward,Davey,LDem,https://www.publicwhip.org.uk/mp.php?mpid=41873
42285,Edward,Davey,LDem,https://www.publicwhip.org.uk/mp.php?mpid=42285
41459,Wayne,David,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41459
42102,Wayne,David,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42102
41538,Chris,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=41538
41546,David,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=41546
42507,David,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=42507
42350,Gareth,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=42350
41535,Geraint,Davies,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41535
42116,Geraint,Davies,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42116
41520,Glyn,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=41520
42347,James,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=42347
41543,Mims,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=41543
42518,Mims,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=42518
41950,Philip,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=41950
42626,Philip,Davies,Con,https://www.publicwhip.org.uk/mp.php?mpid=42626
42231,Alex,Davies-Jones,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42231
41853,David,Davis,Con,https://www.publicwhip.org.uk/mp.php?mpid=41853
42175,David,Davis,Con,https://www.publicwhip.org.uk/mp.php?mpid=42175
42187,Dehenna,Davison,Con,https://www.publicwhip.org.uk/mp.php?mpid=42187
41883,Martyn,Day,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41883
42491,Martyn,Day,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42491
41450,Marsha,de Cordova,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41450
42151,Marsha,de Cordova,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42151
41737,Gloria,De Piero,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41737
41644,Thangam,Debbonaire,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41644
42331,Thangam,Debbonaire,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42331
42020,Emma,Dent Coad,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42020
41954,Tan,Dhesi,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41954
42341,Tan,Dhesi,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42341
41630,Caroline,Dinenage,Con,https://www.publicwhip.org.uk/mp.php?mpid=41630
42274,Caroline,Dinenage,Con,https://www.publicwhip.org.uk/mp.php?mpid=42274
42431,Sarah,Dines,Con,https://www.publicwhip.org.uk/mp.php?mpid=42431
41501,Jonathan,Djanogly,Con,https://www.publicwhip.org.uk/mp.php?mpid=41501
42308,Jonathan,Djanogly,Con,https://www.publicwhip.org.uk/mp.php?mpid=42308
41515,Leo,Docherty,Con,https://www.publicwhip.org.uk/mp.php?mpid=41515
42351,Leo,Docherty,Con,https://www.publicwhip.org.uk/mp.php?mpid=42351
